59471a7f07e71de5fb967b40	Spread this cover in solidarity with the victims at Charlie Hebdo. Don't let the sword conquer the pen. http://t.co/XVkPPbkLhn	Spread this cover in solidarity with the victims at Charlie Hebdo. Don't let the sword conquer the pen. http://t.co/XVkPPbkLhn a close up of a sign with a bunch of bananas on it	Spread this cover in solidarity with the victims at Charlie Hebdo. Don't let the sword conquer the pen. http://t.co/XVkPPbkLhn OFF-SERIES CHARLIE HEBDO AVIE DE MAHOMET 1 PART THE BEGINNINGS OF A CHARB-ZINEB PROPHET 	Spread this cover in solidarity with the victims at Charlie Hebdo. Don't let the sword conquer the pen. http://t.co/XVkPPbkLhn a close up of a sign with a bunch of bananas on it OFF-SERIES CHARLIE HEBDO AVIE DE MAHOMET 1 PART THE BEGINNINGS OF A CHARB-ZINEB PROPHET 	a close up of a sign with a bunch of bananas on it OFF-SERIES CHARLIE HEBDO AVIE DE MAHOMET 1 PART THE BEGINNINGS OF A CHARB-ZINEB PROPHET 	0
59471a7f07e71de5fb967b85	Video of #terrorists attacking Charlie Hebdo HQ in Paris http://t.co/SdniwkJtT1 http://t.co/z6O8IhNjCk	Video of #terrorists attacking Charlie Hebdo HQ in Paris http://t.co/SdniwkJtT1 http://t.co/z6O8IhNjCk a view of a building with a clock on it .	Video of #terrorists attacking Charlie Hebdo HQ in Paris http://t.co/SdniwkJtT1 http://t.co/z6O8IhNjCk francetv info 	Video of #terrorists attacking Charlie Hebdo HQ in Paris http://t.co/SdniwkJtT1 http://t.co/z6O8IhNjCk a view of a building with a clock on it . francetv info 	a view of a building with a clock on it . francetv info 	0
59471a7f07e71de5fb967b8b	Six days after Charlie Hebdo’s offices were firebombed, their front cover was this. “Love is stronger than hate.” http://t.co/7YInU4Cc00	Six days after Charlie Hebdo’s offices were firebombed, their front cover was this. “Love is stronger than hate.” http://t.co/7YInU4Cc00 a man holding a donut in front of a store .	Six days after Charlie Hebdo’s offices were firebombed, their front cover was this. “Love is stronger than hate.” http://t.co/7YInU4Cc00 CHARLIE HEBDO LOVE THE &quot;İNDIGNÉS&quot; OF NEW YORK, BY CABU P. CHARL HER 	Six days after Charlie Hebdo’s offices were firebombed, their front cover was this. “Love is stronger than hate.” http://t.co/7YInU4Cc00 a man holding a donut in front of a store . CHARLIE HEBDO LOVE THE &quot;İNDIGNÉS&quot; OF NEW YORK, BY CABU P. CHARL HER 	a man holding a donut in front of a store . CHARLIE HEBDO LOVE THE &quot;İNDIGNÉS&quot; OF NEW YORK, BY CABU P. CHARL HER 	0
59471a7f07e71de5fb967bad	Our thoughts go out out to people at Charlie Hebdo and their families. Senseless violence is never the answer. http://t.co/YGscPqvtYM	Our thoughts go out out to people at Charlie Hebdo and their families. Senseless violence is never the answer. http://t.co/YGscPqvtYM a man holding a baseball bat in front of a crowd .	Our thoughts go out out to people at Charlie Hebdo and their families. Senseless violence is never the answer. http://t.co/YGscPqvtYM arcadic VEMEN 	Our thoughts go out out to people at Charlie Hebdo and their families. Senseless violence is never the answer. http://t.co/YGscPqvtYM a man holding a baseball bat in front of a crowd . arcadic VEMEN 	a man holding a baseball bat in front of a crowd . arcadic VEMEN 	0
59471a7f07e71de5fb967bb2	France raises national alert system to highest level after attack at Charlie Hebdo HQ http://t.co/TyRyAhzSPP http://t.co/cWYQCmwg0z	France raises national alert system to highest level after attack at Charlie Hebdo HQ http://t.co/TyRyAhzSPP http://t.co/cWYQCmwg0z a group of people sitting on a bench with a dog .	France raises national alert system to highest level after attack at Charlie Hebdo HQ http://t.co/TyRyAhzSPP http://t.co/cWYQCmwg0z	France raises national alert system to highest level after attack at Charlie Hebdo HQ http://t.co/TyRyAhzSPP http://t.co/cWYQCmwg0z a group of people sitting on a bench with a dog .	a group of people sitting on a bench with a dog .	0
59471a7f07e71de5fb967bb7	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/Mbn5SiWA7Z	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/Mbn5SiWA7Z a black and white photo of a black and white photo	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/Mbn5SiWA7Z 	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/Mbn5SiWA7Z a black and white photo of a black and white photo 	a black and white photo of a black and white photo	0
59471a7f07e71de5fb967bbe	"100 lashes if you don't die of laughter." Eleven people killed over this. #Paris #CharlieHebdo http://t.co/87cB3mWVAQ	"100 lashes if you don't die of laughter." Eleven people killed over this. #Paris #CharlieHebdo http://t.co/87cB3mWVAQ a man is holding a baseball bat and a man .	"100 lashes if you don't die of laughter." Eleven people killed over this. #Paris #CharlieHebdo http://t.co/87cB3mWVAQ CHARIA HEBDO 100 SiVoUS 	"100 lashes if you don't die of laughter." Eleven people killed over this. #Paris #CharlieHebdo http://t.co/87cB3mWVAQ a man is holding a baseball bat and a man . CHARIA HEBDO 100 SiVoUS 	a man is holding a baseball bat and a man . CHARIA HEBDO 100 SiVoUS 	0
59471a7f07e71de5fb967bc1	How to respond to the murderous attack on Charlie Hebdo? Every newspaper in the free world should print this. http://t.co/sC2ot63F6j	How to respond to the murderous attack on Charlie Hebdo? Every newspaper in the free world should print this. http://t.co/sC2ot63F6j a person wearing a hat and a tie .	How to respond to the murderous attack on Charlie Hebdo? Every newspaper in the free world should print this. http://t.co/sC2ot63F6j	How to respond to the murderous attack on Charlie Hebdo? Every newspaper in the free world should print this. http://t.co/sC2ot63F6j a person wearing a hat and a tie .	a person wearing a hat and a tie .	0
59471a7f07e71de5fb967bc7	There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9	There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9 a man with a hat and a tie in a room .	There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9 IM ALL FREE SPEECHUNLESSI FIND FOR IT PERSONALLY OFFENSIVE 4/16/07  	There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9 a man with a hat and a tie in a room . IM ALL FREE SPEECHUNLESSI FIND FOR IT PERSONALLY OFFENSIVE 4/16/07  	a man with a hat and a tie in a room . IM ALL FREE SPEECHUNLESSI FIND FOR IT PERSONALLY OFFENSIVE 4/16/07  	0
59471a7f07e71de5fb967bd4	At least 11 dead in Muslim terror attack on France.  Show your support by posting Charlie Hebdo cartoons. #banislam http://t.co/85PozIrhHg	At least 11 dead in Muslim terror attack on France.  Show your support by posting Charlie Hebdo cartoons. #banislam http://t.co/85PozIrhHg	At least 11 dead in Muslim terror attack on France.  Show your support by posting Charlie Hebdo cartoons. #banislam http://t.co/85PozIrhHg	At least 11 dead in Muslim terror attack on France.  Show your support by posting Charlie Hebdo cartoons. #banislam http://t.co/85PozIrhHg		0
59471a7f07e71de5fb967bdc	#France has a problem (and quite a serious one) #CharlieHebdo http://t.co/H15l2ARF3d	#France has a problem (and quite a serious one) #CharlieHebdo http://t.co/H15l2ARF3d a computer keyboard and a keyboard on a desk .	#France has a problem (and quite a serious one) #CharlieHebdo http://t.co/H15l2ARF3d	#France has a problem (and quite a serious one) #CharlieHebdo http://t.co/H15l2ARF3d a computer keyboard and a keyboard on a desk .	a computer keyboard and a keyboard on a desk .	0
59471a7f07e71de5fb967be0	Masked gunmen pictured near #CharlieHebdo offices http://t.co/Zvfj25EnEc http://t.co/qTWhoLqICk	Masked gunmen pictured near #CharlieHebdo offices http://t.co/Zvfj25EnEc http://t.co/qTWhoLqICk a street scene with a street sign and a street sign .	Masked gunmen pictured near #CharlieHebdo offices http://t.co/Zvfj25EnEc http://t.co/qTWhoLqICk	Masked gunmen pictured near #CharlieHebdo offices http://t.co/Zvfj25EnEc http://t.co/qTWhoLqICk a street scene with a street sign and a street sign .	a street scene with a street sign and a street sign .	0
59471a7f07e71de5fb967bec	The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the #CharlieHebdo killers http://t.co/QeDw4tRoK9	The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the #CharlieHebdo killers http://t.co/QeDw4tRoK9 a man is holding a baseball bat and a man .	The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the #CharlieHebdo killers http://t.co/QeDw4tRoK9 THE INTEGRIST CATHOS AGAINST THE AR CHARIA HEBDO THEATER イ 00 NES RE! 1EZ 	The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the #CharlieHebdo killers http://t.co/QeDw4tRoK9 a man is holding a baseball bat and a man . THE INTEGRIST CATHOS AGAINST THE AR CHARIA HEBDO THEATER イ 00 NES RE! 1EZ 	a man is holding a baseball bat and a man . THE INTEGRIST CATHOS AGAINST THE AR CHARIA HEBDO THEATER イ 00 NES RE! 1EZ 	0
59471a7f07e71de5fb967bf0	The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH	The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH a man is holding a cell phone in front of a store .	The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH CHARIA HEBDO 100 Followers 	The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH a man is holding a cell phone in front of a store . CHARIA HEBDO 100 Followers 	a man is holding a cell phone in front of a store . CHARIA HEBDO 100 Followers 	0
59471a7f07e71de5fb967bf4	Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris http://t.co/5AZAKumpNd http://t.co/ECFYztMVk9	Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris http://t.co/5AZAKumpNd http://t.co/ECFYztMVk9 a bunch of different types of luggage on a table .	Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris http://t.co/5AZAKumpNd http://t.co/ECFYztMVk9 oParis Pompidou Center FRANCE PARIS Richard Lenoir Boulevard Notre Dame Shooting at Charlie Hebdo Rue Nicolas Appert 	Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris http://t.co/5AZAKumpNd http://t.co/ECFYztMVk9 a bunch of different types of luggage on a table . oParis Pompidou Center FRANCE PARIS Richard Lenoir Boulevard Notre Dame Shooting at Charlie Hebdo Rue Nicolas Appert 	a bunch of different types of luggage on a table . oParis Pompidou Center FRANCE PARIS Richard Lenoir Boulevard Notre Dame Shooting at Charlie Hebdo Rue Nicolas Appert 	0
59471a7f07e71de5fb967bfb	Quran says: Whoever kills an innocent soul.. it is as if they had killed the entire humanity.\n#CharlieHebdo #Paris http://t.co/UinZ805MpA	Quran says: Whoever kills an innocent soul.. it is as if they had killed the entire humanity.\n#CharlieHebdo #Paris http://t.co/UinZ805MpA a black and white photo of a black and white photo	Quran says: Whoever kills an innocent soul.. it is as if they had killed the entire humanity.\n#CharlieHebdo #Paris http://t.co/UinZ805MpA	Quran says: Whoever kills an innocent soul.. it is as if they had killed the entire humanity.\n#CharlieHebdo #Paris http://t.co/UinZ805MpA a black and white photo of a black and white photo	a black and white photo of a black and white photo	0
59471a7f07e71de5fb967c03	Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris. http://t.co/ZRSbE9Fc1L http://t.co/tE7KwlhuSN	Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris. http://t.co/ZRSbE9Fc1L http://t.co/tE7KwlhuSN a black and white photo of a building with a clock on it .	Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris. http://t.co/ZRSbE9Fc1L http://t.co/tE7KwlhuSN IMAGES MARTIN BOUDOT AGENCY PREMIXES IGNFS 	Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris. http://t.co/ZRSbE9Fc1L http://t.co/tE7KwlhuSN a black and white photo of a building with a clock on it . IMAGES MARTIN BOUDOT AGENCY PREMIXES IGNFS 	a black and white photo of a building with a clock on it . IMAGES MARTIN BOUDOT AGENCY PREMIXES IGNFS 	0
59471a7f07e71de5fb967c07	Parisian doctor: "Let's all subscribe to #CharlieHebdo...It'll be in my waiting room until I retire." via @bourmeau http://t.co/3IjTQCk3o7	Parisian doctor: "Let's all subscribe to #CharlieHebdo...It'll be in my waiting room until I retire." via @bourmeau http://t.co/3IjTQCk3o7 a cell phone sitting on top of a wooden table .	Parisian doctor: "Let's all subscribe to #CharlieHebdo...It'll be in my waiting room until I retire." via @bourmeau http://t.co/3IjTQCk3o7 Dominique Dupagne DDupagne 3m Let&#39;s subscribe massively to #CharlieHebdo. In my opinion the best answer. He will be in my waiting room until I retire. 15 	Parisian doctor: "Let's all subscribe to #CharlieHebdo...It'll be in my waiting room until I retire." via @bourmeau http://t.co/3IjTQCk3o7 a cell phone sitting on top of a wooden table . Dominique Dupagne DDupagne 3m Let&#39;s subscribe massively to #CharlieHebdo. In my opinion the best answer. He will be in my waiting room until I retire. 15 	a cell phone sitting on top of a wooden table . Dominique Dupagne DDupagne 3m Let&#39;s subscribe massively to #CharlieHebdo. In my opinion the best answer. He will be in my waiting room until I retire. 15 	0
59471a7f07e71de5fb967c5a	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/5fzKhE1LdJ	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/5fzKhE1LdJ a black and white photo of a black and white photo	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/5fzKhE1LdJ 	I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/5fzKhE1LdJ a black and white photo of a black and white photo 	a black and white photo of a black and white photo	0
59471a7f07e71de5fb967c61	In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet: http://t.co/ElhnzUNr0A http://t.co/jdHLcQBtfp	In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet: http://t.co/ElhnzUNr0A http://t.co/jdHLcQBtfp a man is holding a cell phone in front of a building .	In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet: http://t.co/ElhnzUNr0A http://t.co/jdHLcQBtfp HARLIE HEBDO CHARLIE HEBDO THE LIFE OF MAHOMET 	In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet: http://t.co/ElhnzUNr0A http://t.co/jdHLcQBtfp a man is holding a cell phone in front of a building . HARLIE HEBDO CHARLIE HEBDO THE LIFE OF MAHOMET 	a man is holding a cell phone in front of a building . HARLIE HEBDO CHARLIE HEBDO THE LIFE OF MAHOMET 	0
59471a7f07e71de5fb967c64	Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed	Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed	Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed	Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed		0
59471a7f07e71de5fb967c72	Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy	Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy a man is holding a cell phone in front of a crowd .	Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy TUNISIA: ISLAMISM THREATENED BY RAP AND TETONS P 8 CHARLIE HEBC &quot;Aurneu / N. 109, asoc CHARLE HEBDO JOURNAL IRRESPONSIBLE AVIE OF MAHOMET ECOLOGY BATHO, COMIC RELIGION JOURNEY IN THE PEN, DASSAULT DEBATE WASTE P7 OPIEN BAZETOMETRY VARIABLE MAHOMET TOME2 IN KIOSKS EGYPTIEN TUERİE IN EGYPT THE CORAN IS CURRENT CA SHOULD NOT STOP THE BALLS CORAN L14057 F 250 € 	Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy a man is holding a cell phone in front of a crowd . TUNISIA: ISLAMISM THREATENED BY RAP AND TETONS P 8 CHARLIE HEBC &quot;Aurneu / N. 109, asoc CHARLE HEBDO JOURNAL IRRESPONSIBLE AVIE OF MAHOMET ECOLOGY BATHO, COMIC RELIGION JOURNEY IN THE PEN, DASSAULT DEBATE WASTE P7 OPIEN BAZETOMETRY VARIABLE MAHOMET TOME2 IN KIOSKS EGYPTIEN TUERİE IN EGYPT THE CORAN IS CURRENT CA SHOULD NOT STOP THE BALLS CORAN L14057 F 250 € 	a man is holding a cell phone in front of a crowd . TUNISIA: ISLAMISM THREATENED BY RAP AND TETONS P 8 CHARLIE HEBC &quot;Aurneu / N. 109, asoc CHARLE HEBDO JOURNAL IRRESPONSIBLE AVIE OF MAHOMET ECOLOGY BATHO, COMIC RELIGION JOURNEY IN THE PEN, DASSAULT DEBATE WASTE P7 OPIEN BAZETOMETRY VARIABLE MAHOMET TOME2 IN KIOSKS EGYPTIEN TUERİE IN EGYPT THE CORAN IS CURRENT CA SHOULD NOT STOP THE BALLS CORAN L14057 F 250 € 	0
59471a7f07e71de5fb967c83	I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA	I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA a man holding a cell phone in front of a crowd .	I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA NEW YORK&#39;S &#39;INDIGNED&#39; BY CAB · n. &quot;H&quot; CHARLIE HEBDO LOVE INTRODUCING CATIOS AGAINST THEATER PLUGS U 100 DEET HOLDS RE! CHARL 1yz 	I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA a man holding a cell phone in front of a crowd . NEW YORK&#39;S &#39;INDIGNED&#39; BY CAB · n. &quot;H&quot; CHARLIE HEBDO LOVE INTRODUCING CATIOS AGAINST THEATER PLUGS U 100 DEET HOLDS RE! CHARL 1yz 	a man holding a cell phone in front of a crowd . NEW YORK&#39;S &#39;INDIGNED&#39; BY CAB · n. &quot;H&quot; CHARLIE HEBDO LOVE INTRODUCING CATIOS AGAINST THEATER PLUGS U 100 DEET HOLDS RE! CHARL 1yz 	0
59471a7f07e71de5fb967cb4	Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9	Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9 a motorcycle parked in a parking lot next to a car .	Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9 	Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9 a motorcycle parked in a parking lot next to a car . 	a motorcycle parked in a parking lot next to a car .	0
